Unnamed: 0,levels,homeType,postingSeason,city,yearBuilt,livingAreaValue,bathrooms,bedrooms,parking,hasGarage,pool,spa,Age,price
8515,1,SINGLE_FAMILY,summer,Stockton,2004,2317.0,2.0,4.0,1,1,0,0,18,585000.0
8516,1,SINGLE_FAMILY,summer,Stockton,1973,1759.0,2.0,3.0,1,1,1,0,49,765000.0
8517,1,SINGLE_FAMILY,summer,Stockton,1965,1980.0,3.0,4.0,1,1,0,0,57,450000.0
8518,0,SINGLE_FAMILY,summer,Stockton,2010,2199.0,2.0,4.0,1,0,0,0,12,599000.0
8519,0,SINGLE_FAMILY,summer,Stockton,1993,1615.0,2.0,3.0,1,0,0,0,29,480000.0
8520,0,SINGLE_FAMILY,summer,Stockton,2019,2229.0,3.0,4.0,1,0,1,0,3,549000.0
8521,0,SINGLE_FAMILY,summer,Stockton,1980,2296.0,3.0,4.0,1,0,1,0,42,599000.0
8524,0,SINGLE_FAMILY,summer,Stockton,2005,4082.0,5.0,5.0,1,0,0,0,17,799500.0
8528,0,SINGLE_FAMILY,summer,Roseville,1951,1200.0,1.0,3.0,0,0,0,0,71,300000.0
8529,0,SINGLE_FAMILY,summer,Roseville,1951,938.0,1.0,3.0,1,0,0,0,71,300000.0
8530,0,SINGLE_FAMILY,summer,Roseville,1920,1344.0,2.0,3.0,1,0,0,1,102,465000.0
8531,0,SINGLE_FAMILY,summer,Roseville,1998,1677.0,3.0,4.0,1,0,0,0,24,540000.0
8532,0,SINGLE_FAMILY,summer,Roseville,2003,2426.0,3.0,4.0,1,0,1,1,19,669000.0
8533,0,SINGLE_FAMILY,summer,Roseville,1996,1140.0,2.0,3.0,1,0,0,0,26,453000.0
8534,0,SINGLE_FAMILY,summer,Roseville,1976,1510.0,2.0,3.0,1,0,1,1,46,475000.0
8535,0,SINGLE_FAMILY,summer,Roseville,2002,1241.0,2.0,3.0,1,0,0,0,20,519000.0
8536,0,SINGLE_FAMILY,summer,Roseville,1998,1977.0,3.0,4.0,1,0,1,0,24,579000.0
8537,0,TOWNHOUSE,summer,Roseville,1989,2067.0,2.0,3.0,1,0,1,0,33,480000.0
8538,0,SINGLE_FAMILY,summer,Roseville,1998,2138.0,3.0,5.0,1,0,0,0,24,595000.0
8539,0,SINGLE_FAMILY,summer,Roseville,1999,4126.0,5.0,5.0,1,0,1,0,23,1175000.0
8540,0,SINGLE_FAMILY,summer,Roseville,1954,1113.0,2.0,4.0,1,0,0,0,68,375000.0
8541,0,SINGLE_FAMILY,summer,Roseville,1979,1438.0,2.0,3.0,1,0,1,0,43,499900.0
8543,0,SINGLE_FAMILY,summer,Roseville,1999,1837.0,3.0,3.0,1,0,1,1,23,649000.0
8545,0,SINGLE_FAMILY,summer,Roseville,1954,1127.0,2.0,3.0,1,0,0,0,68,469900.0
8546,0,SINGLE_FAMILY,summer,Roseville,1961,960.0,2.0,3.0,1,0,0,0,61,465000.0
8547,0,SINGLE_FAMILY,summer,Roseville,2004,1990.0,2.0,4.0,1,0,0,0,18,649900.0
8548,0,SINGLE_FAMILY,summer,Roseville,2002,2451.0,3.0,4.0,1,0,0,0,20,839000.0
8549,0,SINGLE_FAMILY,summer,Roseville,1945,1024.0,2.0,3.0,1,0,0,0,77,399500.0
8550,0,SINGLE_FAMILY,summer,Roseville,1998,2391.0,3.0,4.0,1,0,0,0,24,671000.0
8551,0,SINGLE_FAMILY,summer,Roseville,1996,1736.0,2.0,4.0,1,0,1,1,26,569000.0
8552,0,SINGLE_FAMILY,summer,Roseville,2004,2439.0,3.0,4.0,1,0,1,0,18,750000.0
8553,0,SINGLE_FAMILY,summer,Roseville,1939,992.0,1.0,2.0,0,0,0,0,83,399000.0
8554,0,SINGLE_FAMILY,summer,Roseville,1956,2400.0,3.0,3.0,1,0,0,0,66,624900.0
8555,0,SINGLE_FAMILY,summer,Roseville,1923,2464.0,4.0,7.0,1,0,0,0,99,799999.0
8558,0,SINGLE_FAMILY,spring,Dunnigan,1985,1500.0,2.0,3.0,1,0,0,0,37,659500.0
8559,0,SINGLE_FAMILY,winter,Dunnigan,2000,2406.0,2.0,3.0,1,0,0,1,22,1200000.0
8560,0,SINGLE_FAMILY,summer,Whitmore,1980,1680.0,2.0,3.0,0,0,0,0,42,399995.0
8563,0,SINGLE_FAMILY,spring,Whitmore,1991,2320.0,2.0,3.0,0,0,0,0,31,475000.0
8564,0,SINGLE_FAMILY,spring,Whitmore,1993,1152.0,2.0,2.0,0,0,0,0,29,279000.0
8565,0,SINGLE_FAMILY,spring,Whitmore,1984,3289.0,4.0,4.0,1,0,0,0,38,825000.0
8567,0,SINGLE_FAMILY,spring,Whitmore,1980,1200.0,2.0,3.0,0,0,1,0,42,493000.0
8569,0,SINGLE_FAMILY,summer,Moss Beach,1920,760.0,1.0,2.0,0,0,0,0,102,925000.0
8570,0,SINGLE_FAMILY,summer,Moss Beach,1973,2420.0,3.0,4.0,1,0,0,0,49,1599000.0
8571,0,SINGLE_FAMILY,summer,Moss Beach,1986,1230.0,2.0,3.0,1,1,0,0,36,1199000.0
8574,1,SINGLE_FAMILY,summer,Pasadena,1949,805.0,1.0,2.0,1,1,0,0,73,599900.0
8575,1,SINGLE_FAMILY,summer,Altadena,1950,1568.0,2.0,3.0,1,1,0,0,72,1099000.0
8576,1,SINGLE_FAMILY,summer,Altadena,1947,1158.0,2.0,3.0,0,0,0,0,75,849900.0
8577,1,SINGLE_FAMILY,summer,Altadena,1924,2056.0,4.0,5.0,1,1,0,0,98,1379000.0
8578,0,SINGLE_FAMILY,summer,Altadena,1959,1580.0,2.0,3.0,0,0,0,0,63,830000.0
8579,0,SINGLE_FAMILY,summer,Pasadena,1945,1714.0,2.0,2.0,1,1,0,0,77,1300000.0
8580,1,SINGLE_FAMILY,summer,Pasadena,1922,1112.0,2.0,4.0,1,1,0,0,100,799000.0
8581,2,SINGLE_FAMILY,summer,Pasadena,1929,1358.0,2.0,3.0,1,1,0,0,93,890000.0
8582,2,SINGLE_FAMILY,summer,Altadena,1951,1886.0,2.0,3.0,1,1,0,0,71,1199000.0
8583,1,SINGLE_FAMILY,summer,Altadena,1960,1938.0,2.0,3.0,1,0,0,0,62,1180000.0
8584,1,SINGLE_FAMILY,summer,Altadena,1925,1264.0,1.0,3.0,1,1,0,0,97,899000.0
8585,2,SINGLE_FAMILY,summer,Los Angeles,1920,1531.0,2.0,2.0,1,1,0,0,102,1575000.0
8586,0,SINGLE_FAMILY,summer,Sonoma,1910,694.0,1.0,2.0,1,1,0,0,112,605000.0
8587,2,TOWNHOUSE,summer,Sonoma,1981,1776.0,3.0,2.0,1,0,0,0,41,789500.0
8588,2,SINGLE_FAMILY,summer,Sonoma,1991,2791.0,3.0,4.0,1,1,0,1,31,1525000.0
8589,2,SINGLE_FAMILY,summer,Sonoma,1991,2162.0,3.0,3.0,1,1,0,0,31,1150000.0
8590,1,SINGLE_FAMILY,summer,Sonoma,1985,2139.0,3.0,3.0,1,1,0,0,37,1499000.0
8593,1,CONDO,summer,Sonoma,1970,1158.0,2.0,2.0,1,0,0,0,52,625000.0
8595,0,TOWNHOUSE,summer,Sonoma,1980,1488.0,2.0,3.0,1,1,0,0,42,799000.0
8596,1,SINGLE_FAMILY,summer,Sonoma,1971,1223.0,1.0,2.0,1,1,0,0,51,775000.0
8597,1,SINGLE_FAMILY,summer,Sonoma,1991,1740.0,2.0,3.0,1,1,0,0,31,859000.0
8598,2,SINGLE_FAMILY,summer,Sonoma,1988,2160.0,3.0,3.0,1,1,0,0,34,799000.0
8599,1,CONDO,summer,Sonoma,1988,1514.0,2.0,2.0,1,1,0,0,34,835000.0
8600,1,SINGLE_FAMILY,summer,Sonoma,1943,1316.0,2.0,3.0,1,1,0,0,79,649000.0
8601,1,SINGLE_FAMILY,summer,Sonoma,1978,2048.0,2.0,3.0,1,0,0,0,44,1995000.0
8602,1,SINGLE_FAMILY,summer,Sonoma,1949,2083.0,2.0,3.0,1,0,0,1,73,2995000.0
8603,0,SINGLE_FAMILY,summer,Sonoma,1948,2483.0,2.0,4.0,1,1,0,0,74,939000.0
8604,0,SINGLE_FAMILY,summer,Sacramento,1963,1472.0,2.0,3.0,1,0,0,0,59,400000.0
8605,0,SINGLE_FAMILY,summer,Sacramento,1961,1353.0,2.0,3.0,1,0,0,0,61,379900.0
8606,0,SINGLE_FAMILY,summer,Sacramento,1964,1055.0,2.0,3.0,1,0,0,0,58,369000.0
8607,0,CONDO,summer,Sacramento,1983,594.0,1.0,1.0,1,0,1,1,39,180000.0
8608,0,CONDO,summer,Sacramento,1968,924.0,1.0,2.0,1,0,1,0,54,199900.0
8609,0,SINGLE_FAMILY,summer,Sacramento,1980,4250.0,4.0,5.0,1,0,1,1,42,1695000.0
8610,0,SINGLE_FAMILY,summer,Rancho Cordova,1967,1835.0,3.0,4.0,1,0,1,0,55,489900.0
8611,0,SINGLE_FAMILY,summer,Sacramento,1973,2178.0,2.0,4.0,1,0,1,0,49,839000.0
8613,2,SINGLE_FAMILY,summer,Oakland,1939,2552.0,2.0,6.0,0,0,0,0,83,849950.0
8614,0,SINGLE_FAMILY,summer,Oakland,1928,1900.0,4.0,4.0,0,0,0,0,94,749000.0
8615,1,CONDO,summer,Oakland,1964,854.0,1.0,2.0,1,1,0,0,58,529000.0
8616,3+,SINGLE_FAMILY,summer,Oakland,1957,2636.0,3.0,5.0,1,1,0,0,65,949800.0
8617,1,SINGLE_FAMILY,summer,Oakland,1925,1333.0,1.0,2.0,0,0,0,0,97,579000.0
8618,2,TOWNHOUSE,summer,Oakland,1982,1478.0,3.0,3.0,1,1,0,0,40,649000.0
8619,1,SINGLE_FAMILY,summer,Oakland,1927,1088.0,1.0,2.0,1,1,0,0,95,550000.0
8620,1,SINGLE_FAMILY,summer,Oakland,1925,1111.0,1.0,2.0,1,1,0,0,97,698000.0
8621,3+,SINGLE_FAMILY,summer,Oakland,1926,1681.0,2.0,3.0,1,0,0,0,96,850000.0
